"","TAZ_ID","State","County","Town","RPA","Minority","Low_inc","Jobs30Hwy","Jobs60Trn","Retl30Hwy","Retl60Trn","HEdu20Hwy","HEdu40Trn","Heal20Hwy","Heal40Trn","TrnProdTm","TrnAttrTm","HwyProdTm","HwyAttrTm","JobsAccCmp","RetlAccCmp","HEduAccCmp","HealAccCmp","CongVMT_sqmi","TotalVMT_sqmi","TotalVHT_sqmi","CO_sqmi","NOX_sqmi","VOC_sqmi","CO2_sqmi"
"433",433,"MA","Suffolk","Boston","MAPC",0.10726257,0.300643087,256582,19879,38470,3039,24551,0,2240,122,68.517433,68.132423,25.7034,28.156664,245856.5,36864.54688,23438.54297,2144.029053,70678.11534,133354.6944,7604.712585,133.821783,4.826545,3.68499,40893.69707
"434",434,"MA","Suffolk","Boston","MAPC",0.42008547,0.549227799,246846,27608,39855,6002,4952,0,1905.5,0,66.20089,73.027031,19.690126,20.365688,232899.3906,37701.47266,4636.983398,1784.283447,82335.28198,134904.5928,5005.113928,116.604616,4.945662,2.850428,33389.69436
"435",435,"MA","Suffolk","Boston","MAPC",0.309196617,0.322738386,236343,32173,35954,6767,4952,0,1976.5,531,64.510178,63.894974,19.118708,19.919809,224090.2656,34202.41797,4654.818848,1889.752075,27569.19875,39000.05474,1599.706182,35.563554,1.615508,0.888831,10554.40049
"436",436,"MA","Suffolk","Boston","MAPC",0.225941423,0.308184143,236223,23475,37457,5670,4952,0,1854.5,0,72.245537,76.354218,20.683538,20.963348,225498.7344,35854.67188,4702.37793,1761.017822,60863.77125,119339.9329,4159.777107,100.864096,4.749993,2.446907,29378.21943
"437",437,"MA","Suffolk","Boston","MAPC",0.207492795,0.285714286,258909,26018,40252,4552,4952,0,1854.5,531,73.192741,66.737503,21.842342,22.400427,253148.0625,39368.90234,4829.504395,1821.761108,139824.7823,273279.1076,8957.672716,228.631812,10.840764,5.414353,63772.23094
"438",438,"MA","Suffolk","Boston","MAPC",0.201737071,0.283894449,243267,31757,36271,5247,4952,0,1976.5,531,59.892563,57.867039,19.465019,19.997656,234593.8125,34998.82813,4748.937988,1917.22583,61770.24377,119600.2552,4682.074278,106.098704,4.680658,2.596863,30848.22281
"439",439,"MA","Suffolk","Boston","MAPC",0.186878728,0.138104839,221330,44191,36257,6645,4952,0,1798.5,0,60.443321,62.675995,19.071503,19.94235,208924.9688,34183.27344,4605.211426,1672.551025,15763.1432,41215.96168,1407.165028,34.913188,1.573711,0.842564,10005.07106
"440",440,"MA","Suffolk","Boston","MAPC",0.141424802,0.137976347,232420,418625,35233,42772,4952,0,1610,567,52.843334,55.663933,19.93096,21.001686,243554.0469,35683.79297,4655.896973,1547.634277,44829.21324,70958.97429,3068.095687,66.025495,2.788134,1.648971,19250.05346
"441",441,"MA","Suffolk","Boston","MAPC",0.143583227,0.22257721,230873,218090,35214,21889,4952,0,1610,1256,57.957203,55.175747,20.241167,21.478296,230115.4688,34424.34766,4658.539551,1589.021729,28324.60448,43742.79902,1958.244399,42.430627,1.818536,1.047606,12286.62898
"442",442,"MA","Suffolk","Boston","MAPC",0.17606043,0.263456091,251365,22510,39165,3900,6297,0,1631,803,63.773167,59.651878,18.907597,20.722486,241736.5156,37681.31641,6032.069824,1596.16394,46700.66828,109546.3452,5384.718307,106.038549,4.185408,2.89227,32067.20892
"443",443,"MA","Suffolk","Boston","MAPC",0.079522863,0.231515152,229649,208906,35484,20492,5691,0,1513,531,61.238094,58.453617,19.89205,21.094982,228565.0469,34700.57422,5393.609863,1461.684326,45752.59407,75750.68665,3209.846475,68.226681,3.03885,1.726276,20353.2938
"444",444,"MA","Suffolk","Boston","MAPC",0.131691649,0.242608696,229584,79999,34097,10120,5558,0,1533,0,65.918625,68.188232,20.214792,21.296951,222625.4063,32981.60547,5299.445313,1461.685791,45879.72185,70909.76082,3421.78033,68.042645,2.428449,1.738634,19627.98103
"445",445,"MA","Suffolk","Boston","MAPC",0.244140625,0.284210526,242835,133506,35600,15428,4952,0,1976.5,531,59.817814,58.831654,20.386822,21.262861,237544.9063,34623.9375,4712.387695,1906.556641,5852.572997,7097.809991,346.076714,7.301065,0.323705,0.18633,2199.089765
"446",446,"MA","Suffolk","Boston","MAPC",0.186588921,0.282894737,225869,11974,33467,3038,4952,0,1854.5,0,71.968727,66.243767,25.266016,26.244617,220991.25,32773.08594,4839.072754,1812.209229,61047.98962,87686.18015,4338.763821,82.968912,2.935364,2.145972,24282.55949
"447",447,"MA","Suffolk","Boston","MAPC",0.303722084,0.252345216,250468,24773,38788,2149,6297,0,1631,78,72.344032,65.284996,19.447245,21.502161,242204.5469,37446.52344,6066.445801,1574.139526,44027.22573,64502.99295,3270.16106,63.536635,2.377868,1.634006,18515.432
"448",448,"MA","Suffolk","Winthrop","MAPC",0.106167401,0.306466729,24591,0,4563,0,0,0,0,0,0,0,21.214005,21.127199,24591,4563,0,0,27490.89991,52897.21358,2591.837611,51.776304,2.09117,1.2877,15192.30886
"449",449,"MA","Suffolk","Winthrop","MAPC",0.184445612,0.296858072,77943,3580,13300,467,0,0,0,0,91.658157,69.907928,17.74161,17.788334,77191.13281,13170.24805,0,0,0,47122.59993,2206.236522,44.340371,1.786114,1.107658,13065.77423
"450",450,"MA","Suffolk","Winthrop","MAPC",0.065497076,0.327913279,71903,691,12294,102,0,0,0,0,95.297905,76.502213,16.518234,16.578831,71356.36719,12200.41309,0,0,0,18584.91605,815.418723,16.459056,0.692594,0.417926,4974.534266
"451",451,"MA","Suffolk","Winthrop","MAPC",0.084323923,0.256335283,66300,461989,11244,49531,0,0,0,0,53.761227,55.400017,16.173435,16.427301,88287.67188,13371.5332,0,0,0,6438.108063,263.470326,5.285151,0.246183,0.137916,1670.604102
"452",452,"MA","Suffolk","Winthrop","MAPC",0.156187425,0.438213915,75697,671202,12838,71130,0,12905,0,0,46.489037,47.772514,15.893238,16.13699,118028.4844,16981.6875,917.352234,0,10434.90007,39966.24508,2205.663984,40.173356,1.653822,1.081846,12516.42776
"453",453,"MA","Suffolk","Winthrop","MAPC",0.194516971,0.434456929,88076,449953,15859,47390,0,0,0,0,54.998394,56.459869,16.435318,16.530884,108420,17631.60742,0,0,0,0,0,0,0,0,0
"454",454,"MA","Suffolk","Winthrop","MAPC",0.087967326,0.432874918,92280,419746,16832,42284,0,0,0,0,54.280891,55.525909,16.838327,16.959944,111791.3906,18348.50391,0,0,32326.13928,66240.4666,7771.122857,83.229351,2.825036,2.631524,28470.95345
"455",455,"MA","Suffolk","Chelsea","MAPC",0.531969309,0.449275362,312504,795575,47619,85884,15391,37523,244,231,39.546539,39.987087,20.508293,20.313269,371955.4688,52328.26563,18114.78125,242.400101,24364.2298,85869.84565,5642.518846,92.509582,3.731489,2.593949,29424.36381
"456",456,"MA","Suffolk","Chelsea","MAPC",0.326572008,0.378091873,397407,539171,52663,63180,15391,0,244,244,39.526978,40.863247,18.866791,18.297634,413603.3438,53864.55078,13632.59668,244,85170.71746,159264.5499,15514.20208,194.214781,8.026924,6.138441,66926.02992
"457",457,"MA","Suffolk","Chelsea","MAPC",0.915408915,0.437067773,352722,740822,50366,78815,15391,34636,244,274,38.575886,40.646038,16.53265,16.022846,401464.9375,53939.01953,17808.05273,247.767807,0,18336.49478,945.768639,18.967199,0.665268,0.460933,5321.677043
"458",458,"MA","Suffolk","Chelsea","MAPC",0.841463415,0.397590361,405345,599742,54012,68416,15391,0,244,244,38.329479,39.352787,16.513861,16.370123,427582.9375,55659.74219,13630.35156,243.999985,63352.96628,130495.954,5398.982593,117.767979,4.666852,2.910635,33965.42256
"459",459,"MA","Suffolk","Chelsea","MAPC",0.907993967,0.398360656,404585,675410,54077,76263,15391,28296,244,244,39.037384,39.349331,18.016336,17.798962,439174.5938,56910.58203,17039.2207,244.000015,5602.097847,25301.99133,1218.913366,24.169526,0.821639,0.588497,6830.304129
"460",460,"MA","Suffolk","Chelsea","MAPC",0.881458967,0.45785124,352652,749619,50835,79858,15391,34636,244,570,39.60458,40.777206,16.57538,16.180761,405966.25,54732.90625,17975.68164,287.783112,0,1972.632542,98.774069,2.004662,0.063957,0.048901,553.971241
"461",461,"MA","Suffolk","Chelsea","MAPC",0.908715122,0.457067371,359021,799108,51466,87201,15391,35468,244,615,36.257736,37.985218,15.998806,15.961267,419560.5313,56381.80469,18152.8457,295.035767,4288.365802,31346.91205,1734.251964,33.150753,1.199125,0.826419,9505.368795
"462",462,"MA","Suffolk","Chelsea","MAPC",0.396982008,0.395592865,406277,508229,53684,58270,15391,0,244,244,42.978275,42.941322,17.754215,17.114147,416454.375,54141.80469,13854.58984,244.000015,400246.6817,559921.4544,37976.51933,619.3052,23.170487,18.780038,204096.6452
"463",463,"MA","Suffolk","Chelsea","MAPC",0.859335038,0.579545455,399566,743047,55391,80887,15391,35468,244,570,37.850368,39.139683,17.883759,17.765589,441560.8438,58508.20313,17845.66211,283.857544,156841.833,279708.8728,16240.332,296.184644,10.843403,7.801198,88749.57194
"464",464,"MA","Suffolk","Chelsea","MAPC",0.928753181,0.564814815,455572,700322,59941,77994,15391,30397,244,570,39.595768,40.277828,18.80567,19.195866,480593.5,61786.61328,16925.10742,277.327972,403018.1774,620060.8247,24822.1873,636.073666,26.78811,13.848751,159122.2568
"465",465,"MA","Suffolk","Chelsea","MAPC",0,0,543730,527505,67865,60297,15391,0,244,244,47.444489,45.084743,23.10589,23.547007,541974.25,67046.05469,13725.50684,244,144108.5823,220993.608,16509.41447,264.434564,10.076772,7.815479,86924.94629
"466",466,"MA","Suffolk","Chelsea","MAPC",0,0,478904,783175,61855,85719,15391,35468,244,570,38.531876,38.955128,21.502321,21.985767,515792.625,64748.17578,17825.05664,283.52298,79603.65746,102195.9616,7206.078019,120.710744,5.059058,3.57242,40193.97333
"467",467,"MA","Suffolk","Chelsea","MAPC",0.366906475,0.466216216,273199,782709,44665,84763,15391,35468,244,231,41.432339,41.143749,30.052326,35.427166,324869.75,48731.44141,17427.06055,242.681641,42449.29201,59348.20043,2697.5602,58.74493,2.490448,1.467256,17179.55237
"468",468,"MA","Suffolk","Chelsea","MAPC",0.723325975,0.475446429,281301,256790,46172,27854,15391,0,244,156,44.159405,42.543526,14.478528,14.310398,279263,44648.9375,14111.30664,236.683182,34224.40602,87255.84935,5777.770769,95.362521,3.645056,2.725333,30666.5662
"469",469,"MA","Suffolk","Chelsea","MAPC",0.644622991,0.468253968,292697,337945,47476,36315,15391,0,244,244,43.418442,43.078087,16.903393,16.587479,297636,46257.73438,13711.01367,243.999985,79033.72719,123121.6887,6957.054491,127.738628,4.787234,3.396775,38695.5304
"470",470,"MA","Suffolk","Chelsea","MAPC",0.814662273,0.471177945,349868,701215,50977,76253,15391,13439,244,570,37.723545,38.911243,16.777201,16.676327,393773.625,54135.58203,15147.07031,284.738159,40359.53324,118874.7695,4881.804416,105.144536,4.247676,2.60146,30761.30092
"471",471,"MA","Suffolk","Chelsea","MAPC",0.793856103,0.58021978,419648,778277,57067,84995,15391,35468,244,570,36.374859,38.331841,14.649941,14.721403,463025.2813,60444.98047,17819.375,283.430695,71685.41,159355.396,8402.290772,161.12801,5.841345,4.066739,46766.62485
"472",472,"MA","Suffolk","Chelsea","MAPC",0.863400848,0.584814216,423574,665027,57115,74618,15391,18896,244,570,38.375668,39.330498,15.13824,14.470596,450994.0313,59102.6875,15789.03711,281.021393,61428.71185,109245.9741,6643.452479,122.343184,4.14013,3.182287,35945.68077
"473",473,"MA","Suffolk","Chelsea","MAPC",1,0,463873,745918,59139,80752,15391,34636,244,570,37.4855,37.288292,16.433342,16.537102,493157.5313,61383.0625,17389.19531,277.848389,199563.6247,328731.6837,16897.31029,356.171943,14.786317,8.959641,101286.0493
"474",474,"MA","Suffolk","Chelsea","MAPC",0.68299532,0.51242236,378586,681580,52739,76755,15391,12905,244,540,38.680481,40.208076,16.621687,16.428125,415306.1875,55649.52344,15089.71875,279.872589,0,1800.64835,78.296622,1.49243,0.066532,0.0386,465.177472
"475",475,"MA","Suffolk","Chelsea","MAPC",0.620083295,0.460093897,397707,333745,55842,33730,15391,0,244,88,44.705326,45.403637,17.22599,16.674053,391197.1875,53591.52344,13824.56055,228.122894,76155.38696,121729.5465,5648.212914,125.754131,5.240253,2.90448,33406.2458
"476",476,"MA","Suffolk","Chelsea","MAPC",0.657038056,0.437343358,411217,310980,56554,32571,15391,0,244,244,46.542915,46.221325,16.026859,15.803576,401842.1875,54310.95313,13951.53418,244,152932.9191,247672.8105,11477.25036,208.614293,9.516098,5.912073,69466.38999
"477",477,"MA","Suffolk","Chelsea","MAPC",0.544180615,0.440919037,413109,411870,55527,43049,15391,0,694,244,45.04644,45.314068,14.96137,14.823028,413002.7188,54456.51172,14070.59766,655.394287,210961.2726,362276.0264,16268.73605,344.088975,14.577913,8.715356,100978.0935
"478",478,"MA","Suffolk","Revere","MAPC",0.3391494,0.405280528,168177,901242,29895,100047,0,142263,244,745,33.343395,33.740017,16.090132,16.409567,266228.7813,39278.25,19028.52148,311.011719,45616.89097,90723.26196,8377.107728,109.749861,4.027653,3.220963,35658.03188
"479",479,"MA","Suffolk","Revere","MAPC",0.338701806,0.442350333,187386,852178,32902,92605,349,86750,244,745,37.043148,38.111431,16.505316,16.370733,273447.6563,40630.94141,11534.16992,308.857727,18922.42159,115497.0146,5029.149804,104.31519,3.631008,2.594423,29928.67171
"480",480,"MA","Suffolk","Revere","MAPC",0.493434692,0.552772809,191894,868183,32830,93799,349,93070,244,745,35.895962,37.030914,15.719045,15.471707,303496.8438,42891.25391,15650.04492,326.676239,28453.41029,97720.13702,4561.722301,92.346872,3.909043,2.367972,27671.29433
"481",481,"MA","Suffolk","Revere","MAPC",0.303921569,0.584980237,206024,831837,35424,88704,0,41494,244,745,38.604439,39.551895,17.814228,18.343979,278032.7813,41554.62891,4774.480957,301.647247,122876.3936,198961.4573,9328.665608,183.852524,8.218693,4.971906,57850.92127
"482",482,"MA","Suffolk","Revere","MAPC",0.57408313,0.52193646,210910,816219,37940,86879,349,40940,244,745,38.564793,40.129894,15.631649,15.766139,288825.75,44239.45703,5573.898926,308.489044,62161.50547,110990.8514,4653.6473,99.349022,4.018477,2.490142,29212.22886
"483",483,"MA","Suffolk","Revere","MAPC",0.723594961,0.519820494,193112,854880,33662,92300,349,86750,244,745,35.759586,37.580051,16.054317,15.464105,285283.4375,41829.13281,12382.9834,313.779602,0,16548.92745,758.187888,15.392039,0.606144,0.384264,4525.72483
"484",484,"MA","Suffolk","Revere","MAPC",0.320467836,0.470588235,184376,889079,32844,97823,349,98333,244,745,33.359417,35.652653,17.665461,17.809509,286271.1563,42239.51563,14516.80469,316.441132,14575.77125,119475.0918,5880.49415,113.691574,3.923692,2.911453,33590.11217
"485",485,"MA","Suffolk","Revere","MAPC",0.735042735,0.542857143,188013,858496,32668,93036,349,86750,244,745,33.611691,35.53175,16.868664,16.653116,260689.7188,39211.5625,9714.401367,298.305695,113105.5356,199828.8771,13964.84967,185.242132,8.670424,6.10713,69457.3166
"486",486,"MA","Suffolk","Revere","MAPC",0.483783784,0.420634921,203918,755237,34496,79445,349,34636,244,404,37.806725,38.906868,15.991463,16.369118,261153.0938,39162.37109,3908.497803,260.610382,138210.6602,235018.0241,12207.79537,215.808862,10.083725,6.046925,70186.27516
"487",487,"MA","Suffolk","Revere","MAPC",0.343329886,0.423398329,215278,531507,37835,61019,0,0,244,156,39.166718,42.697201,13.797707,13.604033,247104.5469,40168.32813,0,235.143326,43777.46806,62660.15047,2921.094903,57.659073,2.226851,1.484292,17012.62875
"488",488,"MA","Suffolk","Revere","MAPC",0.406640486,0.422890398,250074,479825,43391,54425,15391,0,244,156,42.491516,43.910763,15.629157,15.619592,274064.9375,44543.1875,13783.84863,234.810898,162057.4852,294727.4143,14831.69487,275.547449,11.3102,7.443788,86020.90506
"489",489,"MA","Suffolk","Revere","MAPC",0.510544815,0.452591656,250379,431842,43670,46843,15391,0,244,244,43.476799,44.196148,15.397891,15.27144,268009.25,43978.27344,13895.67285,244,22679.13476,59891.33141,2999.778551,59.458677,2.110072,1.48801,17092.1371
"490",490,"MA","Suffolk","Revere","MAPC",0.376446759,0.426714801,267983,234442,44936,24598,15391,0,244,156,47.383568,50.427956,15.309263,15.610557,264994,43123.5625,14019.41602,236.157776,167368.7531,305241.3911,12472.69612,303.78586,13.370739,7.064563,81777.86691
"491",491,"MA","Suffolk","Revere","MAPC",0.30910785,0.447043535,274094,189249,45305,23017,15391,0,244,244,50.537781,53.777531,15.345731,15.321292,266169.1563,43223.21875,13953.42188,244,100436.8925,174426.5183,5419.949379,179.209124,7.843581,3.4887,41102.29802
"492",492,"MA","Suffolk","Revere","MAPC",0.263157895,0.441831683,224197,180646,38875,19163,0,0,244,0,50.995514,48.576057,15.613916,15.213673,220666.1563,37276.87891,0,224.218094,25082.87306,88507.5702,5363.580285,96.792229,3.17082,2.486168,27964.67272
"493",493,"MA","Suffolk","Revere","MAPC",0.187312473,0.405797101,254919,11572,44786,2455,15391,0,593,0,66.480194,56.840366,15.724257,15.248176,241208.9219,42401.08594,14523.87598,559.590576,4373.78093,12368.83604,754.614293,13.829867,0.431213,0.356445,3974.242795
"494",494,"MA","Suffolk","Revere","MAPC",0.162640902,0.436408978,110255,130271,22238,15503,10887,0,147,0,63.809715,73.451096,17.031321,14.706147,110896.0391,22022.30078,10538.32715,142.292099,76850.60428,110711.0226,4382.735789,101.167755,4.527672,2.461991,28821.2978
"495",495,"MA","Suffolk","Revere","MAPC",0.275926619,0.459383754,154261,531303,29543,58824,349,0,156,0,48.089272,48.989632,17.714363,16.879963,182147.9688,31708.69531,323.187103,144.461838,86640.76133,130452.9104,8756.598262,137.364204,5.767523,4.233711,47129.80414
"496",496,"MA","Suffolk","Revere","MAPC",0.367164179,0.474962064,202302,714215,34599,72762,349,34636,244,30,41.146523,42.169373,16.206491,16.417324,255585,38571.23828,3917.79834,221.725586,52437.30289,87747.65474,3971.024432,87.563292,3.715682,2.111106,24354.59709
"497",497,"MA","Suffolk","Revere","MAPC",0.359209922,0.437280188,206706,318298,35341,30854,349,0,244,0,50.316948,47.903622,16.131889,15.825634,216463.6406,34948.65625,318.483337,222.664566,83378.27039,143680.4722,9630.202163,156.047237,6.306983,4.169566,47532.68003
"498",498,"MA","Suffolk","Revere","MAPC",0.234634852,0.3791423,251580,156023,45041,15056,0,0,593,0,57.605942,56.5187,16.386263,16.357672,245867.7188,43248.52734,0,557.551147,46617.83163,80296.65037,5382.524434,81.055047,3.075906,2.571711,28716.31505
"499",499,"MA","Suffolk","Revere","MAPC",0.256122449,0.368876081,292842,21275,52183,3834,15391,0,1043,0,66.639633,61.887035,16.344925,16.20937,272675.3125,48592.57813,14248.05762,965.546265,389115.4673,694002.6628,19609.2142,738.540644,33.826056,13.467399,159305.0881
"500",500,"MA","Suffolk","Revere","MAPC",0.435917722,0.440397351,244788,96143,44645,9557,0,0,593,0,55.545303,53.21439,16.631706,16.865873,235130.6563,42365.35938,0,554.473267,82168.35719,122456.2505,6083.40406,117.751758,5.261075,3.03789,35109.07207
"501",501,"MA","Suffolk","Revere","MAPC",0.368507157,0.361320755,219026,10270,41582,3095,0,0,593,0,89.526833,68.545364,20.363241,19.671492,211654.1406,40222.89453,0,572.059204,86545.64214,113567.1807,6974.894127,118.812862,4.714823,3.378026,37613.97685
"502",502,"MA","Middlesex","Everett","MAPC",0.617821782,0.495844875,705417,614526,87016,68530,42694,15391,2585,88,48.904652,55.562065,33.323338,34.304714,702117.125,86344.85938,41702.74609,2494.344971,81202.13833,120047.9105,6315.439228,118.959021,5.609019,3.25257,37921.88615
"503",503,"MA","Middlesex","Everett","MAPC",0.46961326,0.498461538,553311,717721,66387,76807,15391,17492,1339,414,42.923756,45.680393,18.978237,20.062075,567359,67277.34375,15570.51953,1259.963379,63406.90541,99354.86404,8469.257295,103.6123,4.531589,3.241915,36302.00225
"504",504,"MA","Middlesex","Everett","MAPC",0.426035503,0.487394958,507142,500494,64870,54601,15391,0,694,244,44.24234,45.241528,18.160141,18.116484,506492.4063,63866.62109,13887.15723,650.030884,25339.53511,39664.89813,2636.848217,44.512568,1.893817,1.275985,14504.54894
