"","TAZ_ID","State","County","Town","RPA","pop_pct_min","pop_pct_non-min","pop_pct_low","pop_pct_non_low","nb_Jobs60Trn","nb_Retl60Trn","nb_HEdu40Trn","nb_Heal40Trn","nb_TrnProdTm","nb_TrnAttrTm","nb_HwyProdTm","nb_HwyAttrTm","nb_CongVMT_sqmi","nb_CO_sqmi","b_Jobs60Trn","b_Retl60Trn","b_HEdu40Trn","b_Heal40Trn","b_TrnProdTm","b_TrnAttrTm","b_HwyProdTm","b_HwyAttrTm","b_CongVMT_sqmi","b_CO_sqmi"
"1695",1885,"MA","Plymouth","Rockland","MAPC",0.090772317,0.909227683,0.297959184,0.702040816,295,3,0,0,92.419563,97.176216,17.612431,17.56481,1209.32286,21.292444,295,3,0,0,92.555817,97.242905,17.598978,17.567724,1208.506603,21.324439
"1696",1886,"MA","Plymouth","Rockland","MAPC",0.113581936,0.886418064,0.385397412,0.614602588,0,0,0,0,0,0,17.894726,17.681957,4241.249481,18.603463,0,0,0,0,0,0,17.895733,17.686972,4240.133486,18.577806
"1697",1887,"MA","Plymouth","Rockland","MAPC",0.101444043,0.898555957,0.384093113,0.615906887,0,0,0,0,0,0,17.559782,17.408693,8166.253305,20.471876,0,0,0,0,0,0,17.57021,17.409067,8217.741138,20.662117
"1698",1888,"MA","Plymouth","Rockland","MAPC",0.119047619,0.880952381,0.296703297,0.703296703,0,0,0,0,0,0,17.63315,17.568323,355.94528,29.919424,0,0,0,0,0,0,17.643536,17.568886,1389.270957,29.917007
"1699",1889,"MA","Plymouth","Rockland","MAPC",0.058128544,0.941871456,0.393589744,0.606410256,0,0,0,0,0,0,18.179983,18.24975,2161.007018,24.235608,0,0,0,0,0,0,18.197819,18.259937,2153.695026,24.186285
"1700",1890,"MA","Plymouth","Rockland","MAPC",0.084120983,0.915879017,0.340369393,0.659630607,0,0,0,0,0,0,18.676649,18.630714,20676.19228,35.450919,0,0,0,0,0,0,18.693583,18.638811,20656.88014,35.432381
"1701",1891,"MA","Plymouth","Rockland","MAPC",0.073170732,0.926829268,0.382978723,0.617021277,0,0,0,0,165.505875,156.79808,21.698551,23.537277,107544.5014,134.596928,0,0,0,0,165.365448,156.778214,21.704468,23.539,107578.5527,134.466269
"1702",1892,"MA","Plymouth","Rockland","MAPC",0.066441441,0.933558559,0.394117647,0.605882353,0,0,0,0,189.246902,163.80954,20.840263,19.854548,111630.0024,134.758728,0,0,0,0,189.183426,163.794556,20.846569,19.85684,111667.4696,134.788568
"1703",1902,"MA","Plymouth","Norwell","MAPC",0.007518797,0.992481203,0,1,0,0,0,0,168.650452,164.440643,22.219757,21.07354,27418.54684,39.024598,0,0,0,0,168.506027,164.423996,22.22073,21.074312,27481.1123,39.17897
"1704",1903,"MA","Plymouth","Norwell","MAPC",0.123076923,0.876923077,0.210526316,0.789473684,0,0,0,0,0,0,23.126595,22.850483,3441.645353,4.628659,0,0,0,0,0,0,23.130621,22.853678,3440.131106,4.627062
"1705",1904,"MA","Plymouth","Norwell","MAPC",0.034596376,0.965403624,0.237442922,0.762557078,0,0,0,0,0,0,19.301424,18.899998,17732.05986,37.389234,0,0,0,0,0,0,19.307051,18.902601,17699.26574,37.345438
"1706",1905,"MA","Plymouth","Norwell","MAPC",0.049319728,0.950680272,0.240544629,0.759455371,0,0,0,0,0,0,19.542891,19.215063,21982.26081,33.880683,0,0,0,0,0,0,19.547449,19.215284,21962.49631,33.852964
"1707",1906,"MA","Plymouth","Norwell","MAPC",0.054494382,0.945505618,0.244224422,0.755775578,0,0,0,0,0,0,19.151403,19.010313,1885.406941,8.339763,0,0,0,0,0,0,19.157999,19.017487,1834.71315,8.340257
"1708",1907,"MA","Plymouth","Norwell","MAPC",0.045133041,0.954866959,0.158486708,0.841513292,0,0,0,0,0,0,19.040232,18.901058,2479.128034,10.680236,0,0,0,0,0,0,19.05213,18.911434,2475.930187,10.658422
"1709",1908,"MA","Plymouth","Norwell","MAPC",0.058874459,0.941125541,0.114914425,0.885085575,0,0,0,0,0,0,18.21385,18.023146,3163.787923,10.136438,0,0,0,0,0,0,18.223465,18.030527,3162.429538,10.114623
"1710",1909,"MA","Plymouth","Norwell","MAPC",0.038366945,0.961633055,0.115151515,0.884848485,0,0,0,0,0,0,21.178041,20.930239,47882.8177,76.053573,0,0,0,0,0,0,21.213078,20.947102,47909.53677,74.578561
"1711",1910,"MA","Plymouth","Scituate","MAPC",0.032884903,0.967115097,0.191449814,0.808550186,0,0,0,0,0,0,18.933077,18.749475,0,2.516004,0,0,0,0,0,0,18.915602,18.749866,0,2.506503
"1712",1911,"MA","Plymouth","Scituate","MAPC",0.033550792,0.966449208,0.188535032,0.811464968,0,0,0,0,106.170303,111.383644,16.586926,16.466877,0,10.536133,0,0,0,0,106.105064,111.306534,16.575754,16.469313,0,10.559078
"1713",1912,"MA","Plymouth","Scituate","MAPC",0.047948855,0.952051145,0.192118227,0.807881773,0,0,0,0,0,0,18.732876,18.621058,761.419777,13.707532,0,0,0,0,0,0,18.730988,18.634634,762.025695,13.715228
"1714",1913,"MA","Plymouth","Scituate","MAPC",0.033609959,0.966390041,0.222693531,0.777306469,0,0,0,0,0,0,15.730544,15.515903,942.563044,7.969762,0,0,0,0,0,0,15.720661,15.515176,940.061097,7.969834
"1715",1914,"MA","Plymouth","Scituate","MAPC",0.062110419,0.937889581,0.196878752,0.803121248,0,0,0,0,0,0,17.676558,17.159204,0,5.541292,0,0,0,0,0,0,17.665752,17.185223,0,5.54547
"1716",1915,"MA","Plymouth","Scituate","MAPC",0.05,0.95,0.256528418,0.743471582,581,127,0,0,115.552032,121.051353,16.761471,16.691996,2782.430092,16.382418,581,127,0,0,115.72448,121.13694,16.86026,16.727646,3495.351539,16.407652
"1717",1916,"MA","Plymouth","Scituate","MAPC",0.051916692,0.948083308,0.272854152,0.727145848,0,0,0,0,122.87661,128.007385,16.288971,16.243425,1682.65864,5.697819,0,0,0,0,123.648399,128.651428,16.28277,16.171434,1666.94716,5.67908
"1718",1917,"MA","Plymouth","Scituate","MAPC",0.029350105,0.970649895,0.270386266,0.729613734,0,0,0,0,0,0,23.120056,23.046532,0,0.529064,0,0,0,0,0,0,23.131773,23.063494,0,0.529218
"1719",1918,"MA","Essex","Manchester-By-The-Sea","MAPC",0.037193576,0.962806424,0.25959596,0.74040404,0,0,0,0,98.967361,97.079742,14.867544,15.263107,24124.04589,46.473528,0,0,0,0,99.076439,97.18486,14.872022,15.286928,24136.43471,46.488335
"1720",1919,"MA","Essex","Manchester-By-The-Sea","MAPC",0.03465704,0.96534296,0.259291271,0.740708729,613,111,0,0,94.334023,94.09449,15.569818,15.779305,367.903759,4.056826,613,111,0,0,94.424576,94.174934,15.571611,15.796705,368.474891,4.057506
"1721",1920,"MA","Essex","Gloucester","MAPC",0.028049299,0.971950701,0.27408143,0.72591857,0,0,0,0,72.234215,69.214874,17.01996,16.906063,0,4.495241,0,0,0,0,72.32988,69.204041,17.02165,16.916437,0,4.496021
"1722",1921,"MA","Essex","Gloucester","MAPC",0.061023622,0.938976378,0.293847567,0.706152433,5297,1526,0,0,66.176323,67.675766,14.167444,13.804078,13912.79921,33.171711,5297,1526,0,0,66.310112,67.709915,14.1682,13.813021,13913.69162,33.168713
"1723",1922,"MA","Essex","Gloucester","MAPC",0.038442084,0.961557916,0.30740276,0.69259724,0,0,0,0,76.535789,78.014046,17.330414,16.81625,6953.980587,16.400075,0,0,0,0,76.55677,78.017235,17.332714,16.827183,6953.380134,16.39307
"1724",1923,"MA","Essex","Gloucester","MAPC",0.026422764,0.973577236,0.244878957,0.755121043,0,0,0,0,87.349602,87.768761,16.489758,16.185547,12.074944,2.081625,0,0,0,0,87.370178,87.789635,16.492735,16.197519,12.074982,2.081638
"1725",1924,"MA","Essex","Gloucester","MAPC",0.039488966,0.960511034,0.244665718,0.755334282,1872,264,0,0,74.91069,79.996063,13.225779,13.225338,311.259912,10.53889,1872,264,0,0,74.919678,80.003967,13.227638,13.234083,311.122377,10.53875
"1726",1925,"MA","Essex","Gloucester","MAPC",0.08,0.92,0.383531961,0.616468039,6927,1762,0,0,61.104107,67.677361,14.848619,14.812923,28864.22493,84.955866,6927,1762,0,0,61.112278,67.683762,14.850965,14.823036,28863.14374,84.953252
"1727",1926,"MA","Essex","Gloucester","MAPC",0.060019841,0.939980159,0.516241299,0.483758701,8470,2058,0,0,47.701996,47.627831,13.591628,13.40669,10958.09477,27.659,8470,2058,0,0,47.718708,47.643581,13.592868,13.415194,10957.92236,27.656438
"1728",1927,"MA","Essex","Gloucester","MAPC",0.074773711,0.925226289,0.52303523,0.47696477,10605,2371,0,0,44.356152,46.4855,12.264503,12.098749,473.238943,37.336614,10605,2371,0,0,44.373497,46.501507,12.265717,12.106812,473.262528,37.334442
"1729",1928,"MA","Essex","Gloucester","MAPC",0.108273749,0.891726251,0.610547667,0.389452333,12115,2535,0,0,46.115627,47.294384,13.378126,13.192066,0,26.30164,12115,2535,0,0,46.147629,47.324978,13.378958,13.200937,0,26.292362
"1730",1929,"MA","Essex","Gloucester","MAPC",0.085043988,0.914956012,0.610810811,0.389189189,11020,2478,0,0,42.841175,47.245392,14.459496,14.237442,0,11.127569,11020,2478,0,0,42.86607,47.268196,14.460637,14.24667,0,11.124134
"1731",1930,"MA","Essex","Gloucester","MAPC",0.11025641,0.88974359,0.482728843,0.517271157,9531,2447,0,0,53.801891,51.156498,13.893344,13.713694,0,13.101438,9531,2447,0,0,53.824825,51.19902,13.895101,13.72465,0,13.101223
"1732",1931,"MA","Essex","Gloucester","MAPC",0.035714286,0.964285714,0.608247423,0.391752577,9001,1947,0,0,44.309811,46.156124,14.96154,14.788602,20157.56916,102.341899,9001,1947,0,0,44.313961,46.160007,14.961825,14.793077,20154.91127,102.316794
"1733",1932,"MA","Essex","Gloucester","MAPC",0.042700285,0.957299715,0.377682403,0.622317597,6949,1904,0,0,73.924225,65.56855,13.936838,13.821735,0,0,6949,1904,0,0,73.93335,65.576347,13.938951,13.831281,0,0
"1734",1933,"MA","Essex","Gloucester","MAPC",0.040322581,0.959677419,0.377142857,0.622857143,6270,1770,0,0,70.099251,62.920273,17.473722,17.652868,0,27.353386,6270,1770,0,0,70.100311,62.919815,17.475412,17.659891,0,27.35318
"1735",1934,"MA","Essex","Gloucester","MAPC",0.028529981,0.971470019,0.403951701,0.596048299,5585,1148,0,0,60.818859,52.732719,12.536725,12.520902,18450.18959,34.12627,5585,1148,0,0,60.813076,52.749752,12.538129,12.528023,18457.74559,34.121087
"1736",1935,"MA","Essex","Rockport","MAPC",0.033898305,0.966101695,0.28245614,0.71754386,0,0,0,0,87.629189,97.364243,12.777793,12.812494,2774.234589,6.29465,0,0,0,0,87.638702,97.373184,12.780297,12.822196,2774.08093,6.294872
"1737",1936,"MA","Essex","Rockport","MAPC",0.041264267,0.958735733,0.28,0.72,7490,1949,0,0,64.635422,59.42762,12.754027,13.030605,0,15.437418,7490,1949,0,0,64.661621,59.460533,12.75568,13.039733,0,15.439092
"1738",1937,"MA","Essex","Rockport","MAPC",0.050319489,0.949680511,0.355716878,0.644283122,8585,2371,0,0,57.751629,57.199875,11.960776,12.231046,6220.510291,8.421235,8585,2371,0,0,57.725552,57.227077,11.96226,12.239632,6220.165751,8.420805
"1739",1938,"MA","Essex","Rockport","MAPC",0.040193705,0.959806295,0.351380042,0.648619958,1127,458,0,0,62.390118,64.647156,13.812429,14.156933,0,3.228009,1127,458,0,0,62.405224,64.607605,13.814285,14.169327,0,3.228018
"1740",1939,"MA","Essex","Essex","MAPC",0.045410628,0.954589372,0.257206208,0.742793792,0,0,0,0,88.649773,102.077919,16.230915,15.677398,4755.420482,18.706586,0,0,0,0,88.714844,102.085655,16.232315,15.686179,4757.88116,18.703292
"1741",1940,"MA","Essex","Essex","MAPC",0.03564196,0.96435804,0.253417455,0.746582545,0,0,0,0,0,0,15.711511,15.33768,35.795436,3.291611,0,0,0,0,0,0,15.712556,15.347826,35.712985,3.286591
"1742",1941,"MA","Essex","Ipswich","MAPC",0.047725245,0.952274755,0.364963504,0.635036496,0,0,0,0,0,0,17.247108,17.015276,340.232947,4.032832,0,0,0,0,0,0,17.249813,17.029881,340.287745,4.028902
"1743",1942,"MA","Essex","Ipswich","MAPC",0.043960396,0.956039604,0.361829026,0.638170974,0,0,0,0,0,0,17.977806,17.738003,220.764862,0.345747,0,0,0,0,0,0,17.985809,17.758478,220.419429,0.345454
"1744",1943,"MA","Essex","Ipswich","MAPC",0.06779661,0.93220339,0.379537954,0.620462046,12764,3284,0,0,96.665817,100.870132,16.743532,16.507679,10814.10207,29.115932,12764,3284,0,0,96.709381,100.916443,16.746758,16.520817,10801.21155,29.077804
"1745",1944,"MA","Essex","Ipswich","MAPC",0.061010486,0.938989514,0.321047527,0.678952473,14041,3398,0,0,94.599899,101.409019,16.672918,16.50209,0,3.182119,14041,3398,0,0,94.640808,101.447487,16.67416,16.516844,0,3.180055
"1746",1945,"MA","Essex","Ipswich","MAPC",0.051928783,0.948071217,0.214426877,0.785573123,0,0,0,0,0,0,16.501848,16.364956,1953.597172,6.591567,0,0,0,0,0,0,16.48653,16.36245,1954.208688,6.588268
"1747",1946,"MA","Essex","Ipswich","MAPC",0.056131261,0.943868739,0.208726415,0.791273585,0,0,0,0,0,0,19.956165,19.773052,2135.801869,13.171331,0,0,0,0,0,0,19.926447,19.767149,2134.70683,13.188444
"1748",2190,"MA","Middlesex","Littleton","MAPC",0.101825843,0.898174157,0.269311065,0.730688935,0,0,0,0,0,0,20.388931,20.48354,4293.62453,16.462306,0,0,0,0,0,0,20.396496,20.486385,5167.345676,16.381606
"1749",2191,"MA","Middlesex","Littleton","MAPC",0.052046263,0.947953737,0.271981243,0.728018757,1703,393,0,0,108.60231,113.637909,21.31378,21.49173,36576.91115,54.378611,1703,393,0,0,108.690781,113.770454,21.318495,21.493071,36462.47015,54.714485
"1750",2192,"MA","Middlesex","Littleton","MAPC",0.064080944,0.935919056,0.265822785,0.734177215,0,0,0,0,122.825089,126.541191,20.377789,20.692131,1653.136499,14.422714,0,0,0,0,123.127357,126.886002,20.379738,20.691307,1639.270428,14.324629
"1751",2193,"MA","Middlesex","Littleton","MAPC",0.117647059,0.882352941,0.259541985,0.740458015,0,0,0,0,126.516945,130.1371,20.31015,20.738214,229458.5124,358.590263,0,0,0,0,126.656487,130.303421,20.313391,20.737005,228568.0572,357.187779
"1752",2194,"MA","Middlesex","Littleton","MAPC",0.084577114,0.915422886,0.188489209,0.811510791,0,0,0,0,0,0,22.92082,23.247068,28537.61926,48.516811,0,0,0,0,0,0,22.923311,23.246414,28382.63144,48.442128
"1753",2195,"MA","Middlesex","Littleton","MAPC",0.104081633,0.895918367,0.187989556,0.812010444,0,0,0,0,0,0,22.112974,22.351013,30787.55504,50.869882,0,0,0,0,0,0,22.115694,22.350679,30687.78239,50.757977
"1754",2196,"MA","Middlesex","Littleton","MAPC",0.049286641,0.950713359,0.19047619,0.80952381,0,0,0,0,0,0,22.680679,22.95455,34048.93668,57.508976,0,0,0,0,0,0,22.682852,22.953037,34051.31183,57.445286
"1755",2197,"MA","Middlesex","Littleton","MAPC",0.068580542,0.931419458,0.21182266,0.78817734,0,0,0,0,114.948639,116.412155,25.245831,25.422628,46832.18847,80.71208,0,0,0,0,114.967072,116.542671,25.25481,25.424086,46815.10705,80.705501
"1756",2198,"MA","Middlesex","Boxborough","MAPC",0.253878702,0.746121298,0.231325301,0.768674699,0,0,0,0,0,0,26.727398,27.121134,132598.3236,207.933518,0,0,0,0,0,0,26.74259,27.122461,132086.9116,207.383645
"1757",2199,"MA","Middlesex","Boxborough","MAPC",0.185363892,0.814636108,0.232085561,0.767914439,0,0,0,0,0,0,22.625023,22.622126,25422.19582,44.832358,0,0,0,0,0,0,22.642412,22.625246,25295.3893,44.682471
"1758",2200,"MA","Middlesex","Boxborough","MAPC",0.230555556,0.769444444,0.230383973,0.769616027,0,0,0,0,0,0,22.969309,23.260227,13955.25773,23.988822,0,0,0,0,0,0,22.982546,23.262369,13873.44095,23.881476
"1759",2201,"MA","Middlesex","Stow","MAPC",0.073214286,0.926785714,0.194968553,0.805031447,0,0,0,0,0,0,20.444729,20.36183,2178.057289,6.111589,0,0,0,0,0,0,20.448111,20.368216,2180.65053,6.116164
"1760",2202,"MA","Middlesex","Stow","MAPC",0.07278481,0.92721519,0.194706994,0.805293006,0,0,0,0,0,0,19.633911,19.447638,14354.23522,25.802675,0,0,0,0,0,0,19.655714,19.454657,14358.43342,25.836398
"1761",2203,"MA","Middlesex","Stow","MAPC",0.107172996,0.892827004,0.197727273,0.802272727,0,0,0,0,0,0,21.259205,21.062828,1535.815109,7.905343,0,0,0,0,0,0,21.260269,21.064541,1540.223306,7.920639
"1762",2204,"MA","Middlesex","Stow","MAPC",0.067332983,0.932667017,0.192481203,0.807518797,0,0,0,0,0,0,21.217133,21.016262,4814.878625,10.735726,0,0,0,0,0,0,21.222712,21.0186,4952.89034,10.713662
"1763",2225,"MA","Worcester","Bolton","MAPC",0.058079625,0.941920375,0.185815603,0.814184397,0,0,0,0,0,0,21.087013,20.917292,51122.49398,78.121052,0,0,0,0,0,0,21.102411,20.921301,49810.52536,77.848912
"1764",2226,"MA","Worcester","Bolton","MAPC",0.068273092,0.931726908,0.189130435,0.810869565,0,0,0,0,0,0,19.116417,19.160786,15804.26238,29.068355,0,0,0,0,0,0,19.119711,19.163012,15745.35342,29.018737
"1765",2227,"MA","Worcester","Bolton","MAPC",0.073170732,0.926829268,0.188118812,0.811881188,0,0,0,0,0,0,22.169554,22.228838,20329.61375,36.503672,0,0,0,0,0,0,22.179298,22.231401,20223.10969,36.35802
"1766",2248,"MA","Middlesex","Hudson","MAPC",0.128055077,0.871944923,0.379032258,0.620967742,0,0,0,0,0,0,19.973221,19.86997,1739.117821,15.449272,0,0,0,0,0,0,19.974121,19.868793,1736.040578,15.446561
"1767",2249,"MA","Middlesex","Hudson","MAPC",0.151648352,0.848351648,0.378125,0.621875,0,0,0,0,0,0,18.794622,18.652065,626.038528,11.162493,0,0,0,0,0,0,18.797461,18.652637,623.889314,11.133378
"1768",2250,"MA","Middlesex","Hudson","MAPC",0.095558044,0.904441956,0.341395349,0.658604651,0,0,0,0,0,0,17.841969,17.724873,67715.73703,110.625388,0,0,0,0,0,0,17.841608,17.723402,67459.31229,110.332271
"1769",2251,"MA","Middlesex","Hudson","MAPC",0.200626959,0.799373041,0.343629344,0.656370656,0,0,0,0,0,0,18.895378,18.306971,187.66921,45.87583,0,0,0,0,0,0,18.886528,18.29673,187.151993,45.802359
"1770",2252,"MA","Middlesex","Hudson","MAPC",0.197012802,0.802987198,0.330188679,0.669811321,0,0,0,0,0,0,20.458017,20.179148,22531.3116,85.754977,0,0,0,0,0,0,20.462061,20.179255,22577.44653,85.761884
"1771",2253,"MA","Middlesex","Hudson","MAPC",0.072608289,0.927391711,0.331546023,0.668453977,0,0,0,0,0,0,18.477064,18.246916,0,13.142574,0,0,0,0,0,0,18.4907,18.268793,0,13.12631
"1772",2254,"MA","Middlesex","Hudson","MAPC",0.123839009,0.876160991,0.151291513,0.848708487,0,0,0,0,0,0,19.178669,19.060013,4949.838097,37.138725,0,0,0,0,0,0,19.180792,19.060354,4926.820062,37.139032
"1773",2255,"MA","Middlesex","Hudson","MAPC",0.089189189,0.910810811,0.345177665,0.654822335,0,0,0,0,0,0,19.051933,18.737389,9267.223659,22.26587,0,0,0,0,0,0,19.051794,18.735615,9235.527322,22.196726
"1774",2256,"MA","Middlesex","Hudson","MAPC",0.067916519,0.932083481,0.147088866,0.852911134,0,0,0,0,0,0,19.127165,18.901159,1315.470127,8.670973,0,0,0,0,0,0,19.13102,18.900387,1310.329783,8.659661
"1775",2257,"MA","Middlesex","Hudson","MAPC",0.053422371,0.946577629,0.148305085,0.851694915,0,0,0,0,0,0,23.328646,23.297388,1686.588681,14.509322,0,0,0,0,0,0,23.329983,23.296703,1916.892002,14.486546
"1776",2258,"MA","Middlesex","Marlborough","MAPC",0.636363636,0.363636364,0,1,0,0,0,0,0,0,23.368385,23.504721,106618.3043,483.544585,0,0,0,0,0,0,23.370043,23.50321,106465.8751,484.235853
"1777",2259,"MA","Middlesex","Marlborough","MAPC",0.068885449,0.931114551,0.155405405,0.844594595,0,0,0,0,0,0,22.643719,22.158216,2781.826158,9.690522,0,0,0,0,0,0,22.644663,22.157505,2774.076753,9.666089
"1778",2260,"MA","Middlesex","Marlborough","MAPC",0.130434783,0.869565217,0.138461538,0.861538462,0,0,0,0,0,0,25.930452,25.802168,226186.9912,391.466811,0,0,0,0,0,0,25.933022,25.801332,225074.3905,396.584911
"1779",2261,"MA","Middlesex","Marlborough","MAPC",0.240853659,0.759146341,0.151685393,0.848314607,0,0,0,0,0,0,25.404869,25.714933,1937.900112,45.954659,0,0,0,0,0,0,25.40737,25.713171,1931.515918,45.886725
"1780",2262,"MA","Middlesex","Marlborough","MAPC",0.038135593,0.961864407,0.192307692,0.807692308,0,0,0,0,0,0,23.409878,23.47418,584.731882,9.954225,0,0,0,0,0,0,23.411188,23.472876,584.035624,9.920358
"1781",2263,"MA","Middlesex","Marlborough","MAPC",0.168571429,0.831428571,0.154471545,0.845528455,4518,690,0,0,79.677132,83.294853,25.792171,25.559738,135709.8185,268.747851,4518,690,0,0,79.667053,83.294014,25.79458,25.558979,135014.8905,268.107707
"1782",2264,"MA","Middlesex","Marlborough","MAPC",0.202380952,0.797619048,0.14893617,0.85106383,2660,507,0,0,85.281013,88.052269,21.970097,22.126253,225460.8444,372.305451,2660,507,0,0,85.287277,88.068909,21.970591,22.124168,224364.2588,370.546577
"1783",2265,"MA","Middlesex","Marlborough","MAPC",0,1,0,1,0,0,0,0,0,0,29.790972,30.303421,0,6.376221,0,0,0,0,0,0,29.795727,30.302874,0,6.380918
"1784",2266,"MA","Middlesex","Marlborough","MAPC",0.255102041,0.744897959,0.158878505,0.841121495,0,0,0,0,0,0,24.489609,25.163012,72587.74136,133.094864,0,0,0,0,0,0,24.491575,25.161482,72161.51419,132.62166
"1785",2267,"MA","Middlesex","Marlborough","MAPC",0.141304348,0.858695652,0.432048682,0.567951318,4518,690,0,0,88.557892,95.365967,24.346863,24.346128,1728.658746,15.028814,4518,690,0,0,88.560646,95.381531,24.349012,24.344732,1725.643547,15.055533
"1786",2268,"MA","Middlesex","Marlborough","MAPC",0.16575592,0.83424408,0.38974359,0.61025641,6513,894,0,0,68.934769,65.515923,23.648546,23.636093,14432.24615,52.770206,6513,894,0,0,68.932304,65.528,23.650446,23.634413,14456.69576,52.089915
"1787",2269,"MA","Middlesex","Marlborough","MAPC",0.376770538,0.623229462,0.430730479,0.569269521,11738,1718,0,67,66.872246,68.067307,20.347214,20.07807,23370.63969,38.980197,11738,1718,0,67,66.743126,67.934555,20.347794,20.076284,23526.62118,39.747402
"1788",2270,"MA","Middlesex","Marlborough","MAPC",0.307568438,0.692431562,0.428378378,0.571621622,6982,1260,0,0,63.655769,61.29195,21.300335,20.918365,3847.732426,28.578412,6982,1260,0,0,63.659695,61.311794,21.301292,20.916473,3875.778446,28.660408
"1789",2271,"MA","Middlesex","Marlborough","MAPC",0.425855513,0.574144487,0.428571429,0.571428571,7508,1236,0,0,63.666447,63.01244,20.640072,20.479797,0,25.416362,7508,1236,0,0,63.674786,63.033382,20.64081,20.477879,0,25.504609
