TAZ_ID,State,County,Town,RPA,Minority,Low_inc,Jobs30Hwy,Jobs60Trn,Retl30Hwy,Retl60Trn,HEdu20Hwy,HEdu40Trn,Heal20Hwy,Heal40Trn,TrnProdTm,TrnAttrTm,HwyProdTm,HwyAttrTm,JobsAccCmp,RetlAccCmp,HEduAccCmp,HealAccCmp,CongVMT_sqmi,TotalVMT_sqmi,TotalVHT_sqmi,CO_sqmi,NOX_sqmi,VOC_sqmi,CO2_sqmi
1330,MA,Essex,Andover,MVPC,#N/A,#N/A,300395,0,31135,0,11037,0,715,0,102.084694,102.494469,20.759516,20.741844,298896.6563,30979.70313,10981.94824,711.433655,0,17.021923,0.567399,0.013934,0.000996,0.000328,4.464941
1331,MA,Essex,Andover,MVPC,#N/A,#N/A,273555,13355,31858,816,11037,0,715,0,77.505386,80.375298,21.537624,21.598063,270381,31479.33594,10902.36719,706.278198,2166.043948,25625.01362,902.65063,21.550908,0.931502,0.513454,6064.275612
1332,MA,Essex,Andover,MVPC,#N/A,#N/A,286214,11674,29629,665,11037,0,967.5,0,76.782845,79.112511,15.641554,15.661703,282808.6563,29269.73438,10900.09863,955.499329,2376.770402,16019.35337,512.95395,13.179038,0.623152,0.308702,3704.488877
1333,MA,Essex,Andover,MVPC,#N/A,#N/A,277150,18798,29422,1102,11037,0,967.5,0,71.825912,73.651207,22.350548,22.441883,271404.0313,28792.13672,10791.52637,945.981873,6369.837771,90809.35312,2991.607575,74.214732,3.576404,1.76505,21249.64473
1334,MA,Essex,Andover,MVPC,#N/A,#N/A,300195,1942,31030,22,11037,0,1141.5,0,110.333496,101.540428,17.915318,17.761179,299058.7188,30911.86523,10994.95117,1137.151123,64046.03218,128731.7551,3481.413591,126.445489,6.424967,2.431219,29770.04948
1335,MA,Essex,Andover,MVPC,#N/A,#N/A,276647,16465,29034,982,11037,0,967.5,0,72.999886,78.739433,18.9035,18.925495,272083,28541.92578,10843.39453,950.528564,8434.496405,23410.65055,780.313,19.255745,0.935011,0.466938,5651.589813
1336,MA,Essex,Andover,MVPC,#N/A,#N/A,273878,19091,28139,1231,11037,0,967.5,0,68.725647,71.311531,18.309793,18.226435,269782.4375,27706.46484,10859.58594,951.947937,278777.6803,425380.3732,11366.53408,428.475197,23.276766,8.045947,100680.0405
1337,MA,Essex,Andover,MVPC,#N/A,#N/A,270852,5822,27376,310,11037,0,1141.5,0,86.04744,85.968613,22.677065,22.819925,268524.1563,27138.27148,10940.05859,1131.473877,248555.7399,399882.163,9638.066406,412.178669,22.141848,7.350572,91863.54842
1338,MA,Essex,Andover,MVPC,#N/A,#N/A,271425,6070,27583,237,11037,0,1141.5,0,93.935966,85.826683,17.917547,18.652525,269325.5625,27366.64258,10949.67773,1132.468628,106529.6838,146997.0904,3760.145308,136.002686,7.589383,2.717607,34007.39479
1339,MA,Essex,Andover,MVPC,#N/A,#N/A,316672,2862,33111,33,11037,0,889,0,67.706886,95.134033,25.899534,26.534206,316087.6875,33049.40625,11016.44824,887.344666,106095.8291,157267.8035,4194.658598,159.454062,7.853281,2.990234,36008.76085
1340,MA,Essex,Andover,MVPC,#N/A,#N/A,316951,1412,32084,16,2664,0,714,0,72.599159,96.751999,25.020781,25.383446,316426.125,32030.65625,2659.568359,712.812195,94440.9307,145419.7141,4065.33319,136.258899,7.31074,2.813651,34779.14022
1341,MA,Essex,Andover,MVPC,#N/A,#N/A,275203,0,27197,0,11037,0,889,0,0,0,25.031689,25.144733,275203,27197,11037,888.999939,30104.74014,49710.13197,1394.16966,44.03078,2.495967,0.941465,11859.01878
1342,MA,Essex,Andover,MVPC,#N/A,#N/A,279217,704,28059,8,11037,0,1141.5,0,131.634171,104.377121,26.283218,26.48628,278175.3125,27954.08398,10995.7207,1137.230591,3364.920544,15386.8727,481.079868,12.644208,0.648285,0.294871,3577.379538
1343,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,321496,1351,33473,471,0,0,540,0,67.198273,53.40583,18.109171,18.117298,318962.4375,33211.83203,0,535.726563,13981.45944,37563.38955,1209.130474,31.824085,1.507988,0.742719,8852.468709
1344,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,327892,0,32833,0,0,0,540,0,70.677986,62.640053,19.148905,19.188776,327184.2813,32762.13281,0,538.834412,30104.86626,47521.57195,1242.829888,44.602182,2.223282,0.877189,10603.64203
1345,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,318804,0,31313,0,0,0,714,0,71.516014,59.175446,17.798422,17.781254,317605.7813,31195.30859,0,711.316345,0,8590.012014,260.662126,7.005613,0.322994,0.161486,1908.01423
1346,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,294843,0,25064,0,0,0,714,0,79.458321,76.11985,18.874033,18.782797,294683.8438,25050.46875,0,713.614502,1150.397014,26130.73314,838.661547,21.39375,0.963293,0.499139,5888.473993
1347,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,291381,0,24786,0,0,0,714,0,63.239735,70.875229,22.405499,22.576948,289835.9688,24654.57422,0,710.21405,36512.71518,72659.39112,2204.632101,60.153594,3.09935,1.395575,16856.77357
1348,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,300627,2550,25906,6,0,0,714,0,61.789639,57.101616,18.385254,18.410671,298077.4375,25684.46875,0,707.892883,1319.309407,12062.5221,398.505149,9.980058,0.45711,0.236191,2817.230579
1349,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,306885,2265,28859,337,2664,0,714,0,54.899799,76.560349,25.66218,25.873154,303842.875,28574.16211,2637.395752,706.869568,12285.08922,29262.19143,1049.076731,25.625769,1.168735,0.61018,7289.485228
1350,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,316944,0,32196,0,2664,0,714,0,85.519241,65.06118,18.900558,18.762121,316523.0313,32153.23633,2660.46167,713.051636,73639.84484,112057.0865,3016.756277,102.863637,5.168136,2.083083,25219.00928
1351,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,324308,0,33901,0,2664,0,714,0,71.330757,87.989326,22.441652,22.524849,323745.0938,33842.16016,2659.376221,712.760742,6177.513559,48852.61233,1669.706853,40.580588,1.840751,0.971219,11574.30936
1352,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,295801,102,24756,0,0,0,714,0,58.157001,65.299446,17.784088,17.730751,293133,24532.63477,0,707.5578,14345.09911,39740.48171,1362.319711,33.677986,1.540537,0.8043,9568.999927
1353,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,259444,0,18671,0,0,0,714,0,64.66922,65.843391,20.828373,20.720942,257336.2969,18519.31836,0,708.199524,18915.34886,37460.90533,1492.933839,34.251407,1.482225,0.838442,9832.934372
1354,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,267887,2462,23057,73,17554,0,903,0,89.646957,89.425156,21.402475,21.244791,266571.6875,22943.10352,17467.01172,898.525208,2406.004558,26843.69158,865.576509,22.13204,1.00584,0.51637,6117.088406
1355,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,283057,3086,25817,555,17554,0,903,0,74.880684,72.012238,19.077141,18.949224,280372.2188,25574.75,17385.66602,894.340637,0,3733.174918,124.807351,3.051445,0.150036,0.072572,878.611887
1356,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,298458,5198,30150,624,17554,0,903,0,72.417648,74.020935,21.239378,21.347277,294862.625,29788.01172,17338.78711,891.929199,233035.0032,345375.1801,10098.85679,300.664242,17.52745,6.683598,84146.7016
1357,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,292826,398,27049,17,0,0,903,0,59.966396,60.789341,21.454935,21.451941,292492.125,27018.13867,0,901.969055,436.008314,14657.56129,457.66124,11.994182,0.559833,0.277776,3303.827163
1358,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,306396,0,29852,0,2664,0,714,0,74.45475,61.44421,19.128244,19.044046,305627.875,29777.16406,2657.321533,712.210022,0,9657.171811,329.02376,8.026279,0.347506,0.189097,2235.131851
1359,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,318537,0,32679,0,2664,0,714,0,0,0,22.913883,22.984409,318537,32678.99805,2664,714,34717.35982,62543.28941,1706.220661,56.083985,2.850062,1.158473,14014.06985
1360,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,283181,0,26963,0,0,0,714,0,58.819691,83.954689,27.991901,28.058332,282689.7813,26916.22852,0,712.761475,95245.83378,165062.0432,4873.850583,157.317544,8.422402,3.215744,39970.40702
1361,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,288388,398,26548,17,17554,0,903,0,53.738712,46.272915,20.42687,20.070309,287916.4375,26504.55664,17525.25586,901.521423,0,0,0,0,0,0,0
1362,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,275656,13730,26110,1125,17554,0,903,0,69.148399,73.091194,22.054628,22.346731,271785.7188,25740.81445,17294.61719,889.657043,102256.8576,161623.2479,4147.727881,156.386742,8.865315,3.03657,38503.10706
1363,MA,Middlesex,Tewksbury,NMCOG,#N/A,#N/A,293102,518,30391,94,17554,0,903,0,96.917297,93.303772,18.947893,18.651037,291626.9375,30238.25977,17465.50195,898.447571,62784.80245,98033.48528,2803.296336,84.389439,4.809914,1.874431,23537.35301
1364,MA,Middlesex,Burlington,MAPC,0.246047431,0.217948718,343860,14831,44381,2056,10141,0,1270,0,92.928818,87.624207,22.293415,22.407724,341944.8125,44134.63672,10081.97168,1262.607666,58870.74952,96454.21473,5653.398919,91.706363,4.605028,2.63367,30891.38508
1365,MA,Middlesex,Burlington,MAPC,0.108695652,0.133333333,328253,12285,43921,3063,10141,0,1106,0,82.742828,82.857368,25.076328,25.993034,325137.5313,43518.13281,10041.00879,1095.094727,32795.76056,52638.77242,2170.523442,49.492412,2.281203,1.227969,14682.17568
1366,MA,Middlesex,Burlington,MAPC,0.236111111,0.251572327,352653,21926,47271,4824,10141,0,1106,477,70.845413,75.511452,24.700933,25.929758,347195.375,46570.54297,9973.654297,1095.620239,35691.08684,72149.00526,2248.829937,59.861601,3.033234,1.405736,17008.92359
1367,MA,Middlesex,Burlington,MAPC,0.17839445,0.255520505,324404,20878,46489,4380,0,0,654,0,81.406075,82.689606,17.752476,18.053789,320843.3125,45995.01563,0,646.327881,8017.198233,22121.62415,951.429359,20.569347,0.845207,0.517525,5976.5183
1368,MA,Middlesex,Burlington,MAPC,0,0,331025,13460,39953,1543,10141,0,929,0,85.929077,86.906349,24.2556,25.2733,328419.5625,39637.875,10057.79981,921.378174,296190.9877,490579.9419,11643.74821,530.226964,26.406206,9.092994,110809.1464
1369,MA,Middlesex,Burlington,MAPC,0.356164384,0.226415094,341319,20883,43190,5260,10141,0,1106,267,77.710793,76.958725,27.093147,28.67395,338118.6875,42811.17969,10039.71777,1097.620483,32403.24751,50310.46366,2452.054107,47.028977,2.313124,1.279017,15238.12858
1370,MA,Middlesex,Burlington,MAPC,0,0,344077,32439,43961,7522,10141,0,1106,267,74.344482,72.751282,25.532042,27.123039,340259.8438,43514.66797,10016.78418,1095.723267,70879.23705,95301.75857,5320.281712,96.636312,5.160399,2.872296,33474.89562
1371,MA,Middlesex,Burlington,MAPC,0,0,331739,28926,43175,7024,10141,0,1106,267,79.174904,78.660622,27.851357,29.577353,328469.5938,42784.6875,10031.51074,1096.941528,9293.406122,19577.20837,1001.905516,19.978081,0.976419,0.541926,6356.759841
1372,MA,Middlesex,Burlington,MAPC,0,0,310607,30575,41797,7398,10141,0,1106,267,76.917274,80.303734,31.613941,34.059029,306458.875,41287.44531,9990.780273,1093.571777,0,0,0,0,0,0,0
1373,MA,Middlesex,Burlington,MAPC,0,0,327898,29949,43287,5883,10141,0,1106,267,75.983856,80.77227,26.867058,27.801928,323842.0313,42777.81641,10002.95117,1094.578613,0,216.797505,7.226604,0.178019,0.010102,0.004204,53.132632
1374,MA,Middlesex,Burlington,MAPC,0.089820359,0.212962963,334433,31077,44411,6004,10141,0,1106,0,74.862808,77.039192,23.752718,24.575216,328828.2188,43701.39844,9953.636719,1085.565796,884647.0245,1299933.607,37360.95606,1170.474731,59.216633,25.085344,304337.4471
1375,MA,Middlesex,Burlington,MAPC,0.102071006,0.258503401,322487,26843,42896,4766,10141,0,1106,0,68.752693,68.315239,20.812271,21.32667,318280.4375,42353.46484,9996.708008,1090.263184,252780.8477,365140.9416,10618.38031,332.346232,16.768563,7.073616,85804.47067
1376,MA,Middlesex,Burlington,MAPC,0.259649123,0.257142857,303443,21338,40081,3928,10141,0,1106,0,69.153923,72.47242,20.527973,20.936363,298670.7188,39469.41406,9969.448242,1087.290161,26940.17393,70574.1765,2557.718676,61.218948,2.796175,1.485315,17559.86271
1377,MA,Middlesex,Burlington,MAPC,0.121399177,0.211428571,317883,32782,42807,5984,10141,0,1106,267,54.855118,51.9828,16.742821,17.137184,310989.7188,41916.67969,9895.806641,1085.714355,16573.40871,22309.37757,824.366728,20.158657,1.02145,0.493196,6046.17067
1378,MA,Middlesex,Burlington,MAPC,0.140319716,0.216383308,326691,19863,41968,3176,10141,0,1106,0,65.649078,72.641579,16.33065,16.53286,322017.25,41377.10156,9986.527344,1089.152832,19592.03976,49689.87921,1657.573232,41.253823,1.87591,0.978383,11676.3754
1379,MA,Middlesex,Burlington,MAPC,0,0,343557,32866,44027,7233,10141,0,1106,267,77.745499,76.51429,25.628761,27.011534,340275.1875,43638.34766,10033.88184,1097.137817,41726.23476,115415.6892,4045.751367,98.804406,4.474924,2.369423,28218.20009
1380,MA,Middlesex,Burlington,MAPC,0.421129503,0.247831475,331561,15781,40200,2083,10141,0,929,0,78.468994,83.482841,19.442066,19.972809,328346.9063,39812.03516,10037.78223,919.544434,12099.23128,35276.3062,1206.606778,30.204039,1.346909,0.705446,8365.447072
1381,MA,Middlesex,Burlington,MAPC,0.12470024,0.248294679,303678,1758,35984,106,10141,0,929,0,106.12603,126.527443,16.611769,16.679773,301977.3438,35781.90625,10083.87695,923.76709,12731.51192,49421.63798,1668.878484,41.535429,1.803543,0.987623,11568.86113
1382,MA,Middlesex,Burlington,MAPC,0.120158103,0.248554913,310377,7358,36851,1503,10141,0,929,0,74.090721,85.337357,19.343794,19.745329,305798.5,36316.90234,9987.773438,914.963196,21104.4784,46545.07391,1678.126524,40.522656,1.833032,0.978362,11558.80272
1383,MA,Middlesex,Burlington,MAPC,0.413974951,0.257142857,304849,10271,39668,1983,10141,0,1106,0,77.320396,85.149742,18.929407,19.313154,300921.625,39165.57422,10005.79883,1091.254639,222725.1287,324229.9452,10514.52281,295.237675,14.352347,6.567823,78704.86155
1384,MA,Middlesex,Burlington,MAPC,0.148541114,0.225352113,271115,6391,34097,1242,10141,0,1106,0,78.892166,87.820465,18.440973,18.630526,267904.1875,33698.50391,10018.00098,1092.585449,1871.721744,17517.63761,563.388867,14.169312,0.630403,0.33657,3941.458865
1385,MA,Middlesex,Burlington,MAPC,0.143518519,0.145914397,271426,6391,33332,1242,10141,0,929,0,85.966141,98.991516,16.379414,16.49222,268587.5625,32988.32813,10032.39258,919.05072,0,9423.263967,320.192773,7.912551,0.308186,0.18556,2151.262531
1386,MA,Middlesex,Burlington,MAPC,0.149839744,0.146341463,274025,0,32189,0,10141,0,1469,0,123.264351,163.414673,17.892801,17.984917,273162.2813,32087.65625,10109.07227,1464.375122,13496.78864,48891.34971,1605.252063,40.127328,1.897013,0.957307,11418.90983
1387,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,280269,5164,33055,506,10141,0,929,0,113.421173,116.981812,30.157028,30.590849,279935.0938,33015.49219,10128.69141,927.872437,0,1890.666173,63.092726,1.551227,0.087031,0.036668,461.693647
1388,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,283589,1615,31719,261,0,0,1017,0,98.04496,137.583694,17.857086,17.996429,282607.4375,31609.49023,0,1013.459778,2556.856061,9838.619609,330.936378,8.127266,0.357246,0.194582,2293.579936
1389,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,287314,926,31404,236,0,0,807,0,106.473167,110.932053,18.983475,19.211739,286946.2813,31363.97852,0,805.963806,4018.100975,29698.3775,1125.176245,25.659765,1.073304,0.620605,7283.860481
1390,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,277753,7908,29940,560,10141,0,1259,0,85.089256,91.437965,20.811966,20.816902,275812.0938,29728.67969,10068.05859,1249.944458,0,7767.765328,260.27926,6.458614,0.258392,0.151596,1757.270422
1391,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,274722,5261,30434,565,10141,0,1259,0,87.409286,116.46534,17.702055,17.527033,272909.0938,30233.04492,10072.77246,1250.529663,9935.819612,21624.73679,844.959043,18.718962,0.828612,0.464054,5498.956686
1392,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,279856,6072,31650,480,10141,0,1259,0,155.267334,134.14711,31.086157,31.74267,279607.3125,31621.6875,10131.78809,1257.856445,114733.3137,202157.4033,5167.886639,199.95161,9.910067,3.742027,45479.55136
1393,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,304813,13634,37516,1095,10141,0,1259,0,95.792198,114.525505,16.790913,16.684963,303467.5625,37347.71484,10094.14258,1253.182617,20034.77037,45064.02784,1805.263999,40.480939,1.691037,0.991964,11639.87973
1394,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,259589,0,31905,0,10141,0,992,0,34.131481,66.096062,24.452908,24.420918,259256.5625,31864.14258,10128.01367,990.729614,127748.9089,200281.4174,5378.743593,207.980954,10.219495,3.873679,46664.54172
1395,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,282260,7291,33037,469,10141,0,1433,0,111.666161,114.642265,21.169149,21.096199,280831.7188,32867.83203,10088.32324,1425.556396,19801.21253,32669.19873,1361.848345,29.732083,1.415377,0.750317,8958.268166
1396,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,288702,8442,33224,720,10141,0,992,0,89.864059,107.530396,20.066076,19.71026,286168.0938,32930.12109,10049.3125,983.031067,16136.65879,33253.76936,1292.350634,29.208194,1.297718,0.714473,8405.124104
1397,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,280598,10351,30814,820,10141,0,1166,0,100.186821,85.530449,23.471928,23.572647,278766.5625,30610.73438,10072.27637,1158.098145,0,0,0,0,0,0,0
1398,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,265523,1615,26847,261,10141,0,992,0,97.95137,140.96846,17.876621,17.761253,264682.0313,26762.27734,10108.68262,988.838745,0,0,0,0,0,0,0
1399,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,280332,7112,29170,667,10141,0,1259,0,82.186577,92.063103,18.405027,18.34304,278153.125,28942.69336,10060.12695,1248.959717,22133.46376,45697.52406,1828.6542,41.23083,1.708168,1.010576,11811.39712
1400,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,276962,0,27463,0,0,0,714,0,0,0,18.290379,18.156876,276962,27463,0,714.000061,1832.930565,14803.24843,519.772985,12.524675,0.526458,0.301359,3525.783505
1401,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,297334,0,30162,0,0,0,714,0,0,0,17.757698,17.693447,297334,30162,0,714,5127.823839,29237.22566,1000.113859,24.57874,1.057878,0.582897,6838.851673
1402,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,262324,1282,26626,54,0,0,714,0,139.900436,142.446304,19.042051,18.63891,262301.5,26623.70898,0,713.938477,2405.49451,17167.67764,580.721959,14.18143,0.614138,0.338972,3992.70627
1403,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,279711,8322,30832,676,10141,0,1166,0,90.856026,92.271194,17.504723,17.101145,278223.6563,30666.73438,10085.42285,1159.609863,11808.30402,42488.95495,1444.970607,35.710853,1.581729,0.848135,10006.81383
1404,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,263291,8654,28503,660,10141,0,1166,0,97.425308,77.073242,19.940331,19.474983,260472.8906,28194.85742,10028.76856,1153.095703,3728.65245,8534.583939,310.813761,7.407356,0.337202,0.177465,2108.147961
1405,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,271017,4576,28942,336,0,0,714,0,136.464584,99.891685,24.269503,24.011162,269944.2188,28826.82031,0,711.125122,0,0,0,0,0,0,0
1406,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,239093,7935,23547,491,0,0,714,0,119.467926,84.501076,33.283894,33.191589,236429.4063,23281.32813,0,705.772705,0,0,0,0,0,0,0
1407,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,253797,17918,27980,1576,0,0,903,0,96.009331,77.646019,22.367134,21.798042,250311.7031,27589.85938,0,889.65741,5395.806585,26551.78863,851.879127,21.691927,1.025265,0.507485,6058.471755
1408,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,254912,12860,24069,1308,0,0,903,0,90.231895,85.161919,22.119236,21.844524,252634.7813,23854.86719,0,894.504639,1007.747165,13973.75116,456.95251,11.593738,0.541376,0.271256,3245.378374
1409,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,241156,0,28400,0,10141,0,452,0,0,0,19.970085,20.213882,241156,28399.99805,10141,452.000031,5222.298503,12229.49701,475.040713,10.817162,0.43295,0.259455,2995.890926
1410,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,251912,0,29905,0,10141,0,626,0,0,0,28.105358,28.655613,251912.0156,29905,10141,626,87124.93911,139244.3645,3957.949528,132.368163,6.550171,2.693738,32472.39954
1411,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,233744,2880,26204,254,0,0,903,0,112.586739,116.150574,19.560318,17.858028,233011.9375,26121.71289,0,900.136658,10324.4448,24258.3296,835.166523,20.102411,0.910989,0.483262,5729.445626
1412,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,243389,6936,26811,459,0,0,903,0,112.198471,81.232735,25.273926,24.382582,241363.4063,26585.25391,0,895.264282,0,0,0,0,0,0,0
1413,MA,Middlesex,Billerica,NMCOG,#N/A,#N/A,248533,17442,26372,1506,17554,0,903,0,94.079819,79.767769,21.304649,20.661724,245701.4688,26067.32031,17338.91211,891.935608,10881.22687,35006.25582,1190.128245,29.873884,1.417259,0.711996,8502.893555
1414,MA,Middlesex,Lincoln,MAPC,0.068506185,0.14187643,176883,10148,31637,843,0,0,179.5,0,92.911797,98.604309,21.807438,21.595831,176416.1875,31550.78711,0,178.997467,2482.733138,5461.601487,183.265758,4.586285,0.207018,0.108314,1274.303742
1415,MA,Middlesex,Lincoln,MAPC,0.162861492,0.13986014,168586,18183,29423,2171,0,0,179.5,0,87.784767,89.941338,21.385258,21.23645,167978.125,29312.85547,0,178.774536,14112.5119,25590.12458,1026.254199,22.83563,0.898443,0.555518,6377.42
1416,MA,Middlesex,Lincoln,MAPC,0.123919308,0.141242938,278167,0,43243,0,2156,0,343.5,0,0,0,20.324862,20.381187,278167,43243,2156,343.499969,28235.41328,50005.46078,2043.834737,46.631675,1.916229,1.122708,12874.11403
1417,MA,Middlesex,Lincoln,MAPC,0.235714286,0.131944444,242738,1929,35736,31,10141,0,795.5,0,75.496849,40.642075,23.154638,23.003775,242168.7344,35651.59375,10117.02637,793.619446,2294.930973,16837.27084,644.285488,14.583058,0.600106,0.360928,4209.735679
1418,MA,Middlesex,Lincoln,MAPC,0.343944099,0.295081967,277201,1929,40179,31,10141,0,1062.5,0,60.846836,115.343849,20.930075,21.017794,276555.625,40084.87891,10117.22461,1060.009033,289.054102,16809.51291,577.274983,13.945029,0.579455,0.330309,3853.933225
